1.000000	0.228769	0.066246	-0.181676	0.248443	-0.050379	-0.039883	-0.167172	-0.199662	-0.111068	0.020419	0.035617	-0.068024	-0.074192	-0.178444	-0.059734	0.228955	0.217739	0.007250	-0.123144	-0.982777	
0.228769	1.000000	0.270833	-0.060754	0.294011	0.316772	0.019527	-0.154283	-0.187281	-0.441481	0.201342	0.116748	0.047888	-0.031321	-0.131112	0.097036	0.176787	0.085571	-0.176014	-0.923251	-0.270590	
0.066246	0.270833	1.000000	0.004552	0.224175	0.401223	0.019345	-0.216008	-0.249780	-0.540275	0.175790	0.067903	0.050389	0.028459	0.226543	0.059445	0.139293	0.025731	-0.843059	-0.341837	-0.117260	
-0.181676	-0.060754	0.004552	1.000000	0.345313	0.294952	0.245698	-0.068373	-0.160792	0.068555	0.241997	0.257511	-0.187297	0.049342	0.020596	-0.242574	0.146117	-0.794172	-0.096998	-0.026584	0.144749	
0.248443	0.294011	0.224175	0.345313	1.000000	0.407075	0.259008	-0.127668	-0.466025	-0.258678	0.478793	0.414264	0.030891	-0.100603	-0.096681	-0.189011	0.122185	-0.260453	-0.202440	-0.308250	-0.288371	
-0.050379	0.316772	0.401223	0.294952	0.407075	1.000000	0.278312	-0.002754	-0.428036	-0.558275	0.586200	0.266491	-0.018407	0.046619	0.066976	-0.087765	0.019149	-0.287526	-0.387256	-0.367179	-0.016870	
-0.039883	0.019527	0.019345	0.245698	0.259008	0.278312	1.000000	0.036534	-0.525223	-0.171383	0.514457	0.214691	-0.151203	0.348939	0.030832	-0.106562	-0.035386	-0.252917	-0.115167	-0.050275	0.005502	
-0.167172	-0.154283	-0.216008	-0.068373	-0.127668	-0.002754	0.036534	1.000000	0.133540	0.070554	0.016183	0.099073	-0.226691	-0.042842	-0.024833	-0.096256	-0.104446	0.052369	0.154487	0.125760	0.156465	
-0.199662	-0.187281	-0.249780	-0.160792	-0.466025	-0.428036	-0.525223	0.133540	1.000000	0.349389	-0.470968	-0.239247	0.003636	-0.221870	0.075418	0.196639	-0.006015	0.204375	0.268024	0.186980	0.239262	
-0.111068	-0.441481	-0.540275	0.068555	-0.258678	-0.558275	-0.171383	0.070554	0.349389	1.000000	-0.367088	-0.091945	-0.131339	-0.099459	0.018009	-0.179815	0.003387	0.021943	0.502242	0.463659	0.161382	
0.020419	0.201342	0.175790	0.241997	0.478793	0.586200	0.514457	0.016183	-0.470968	-0.367088	1.000000	0.452103	-0.135747	0.056928	0.092202	-0.168147	-0.030706	-0.204001	-0.182066	-0.212481	-0.063537	
0.035617	0.116748	0.067903	0.257511	0.414264	0.266491	0.214691	0.099073	-0.239247	-0.091945	0.452103	1.000000	-0.217626	0.065024	-0.008371	-0.199010	0.024388	-0.197312	-0.105332	-0.133421	-0.074141	
-0.068024	0.047888	0.050389	-0.187297	0.030891	-0.018407	-0.151203	-0.226691	0.003636	-0.131339	-0.135747	-0.217626	1.000000	-0.235032	-0.299924	0.221663	0.082814	0.185411	-0.026203	-0.030423	0.083863	
-0.074192	-0.031321	0.028459	0.049342	-0.100603	0.046619	0.348939	-0.042842	-0.221870	-0.099459	0.056928	0.065024	-0.235032	1.000000	0.051930	0.059574	-0.041610	-0.130134	-0.073291	0.017361	0.040806	
-0.178444	-0.131112	0.226543	0.020596	-0.096681	0.066976	0.030832	-0.024833	0.075418	0.018009	0.092202	-0.008371	-0.299924	0.051930	1.000000	0.218699	-0.084903	-0.068979	-0.192501	0.084854	0.162242	
-0.059734	0.097036	0.059445	-0.242574	-0.189011	-0.087765	-0.106562	-0.096256	0.196639	-0.179815	-0.168147	-0.199010	0.221663	0.059574	0.218699	1.000000	0.060757	0.188475	-0.038070	-0.055985	0.068352	
0.228955	0.176787	0.139293	0.146117	0.122185	0.019149	-0.035386	-0.104446	-0.006015	0.003387	-0.030706	0.024388	0.082814	-0.041610	-0.084903	0.060757	1.000000	0.014361	0.002959	-0.109203	-0.230882	
0.217739	0.085571	0.025731	-0.794172	-0.260453	-0.287526	-0.252917	0.052369	0.204375	0.021943	-0.204001	-0.197312	0.185411	-0.130134	-0.068979	0.188475	0.014361	1.000000	0.159591	0.035263	-0.158819	
0.007250	-0.176014	-0.843059	-0.096998	-0.202440	-0.387256	-0.115167	0.154487	0.268024	0.502242	-0.182066	-0.105332	-0.026203	-0.073291	-0.192501	-0.038070	0.002959	0.159591	1.000000	0.298732	0.059265	
-0.123144	-0.923251	-0.341837	-0.026584	-0.308250	-0.367179	-0.050275	0.125760	0.186980	0.463659	-0.212481	-0.133421	-0.030423	0.017361	0.084854	-0.055985	-0.109203	0.035263	0.298732	1.000000	0.175626	
-0.982777	-0.270590	-0.117260	0.144749	-0.288371	-0.016870	0.005502	0.156465	0.239262	0.161382	-0.063537	-0.074141	0.083863	0.040806	0.162242	0.068352	-0.230882	-0.158819	0.059265	0.175626	1.000000	
