1.000000	0.201400	0.158743	-0.261515	-0.089320	-0.167093	-0.021078	0.065299	0.199207	0.114402	0.052068	-0.167075	-0.127863	0.080425	-0.048051	-0.016061	0.252339	0.231171	-0.054915	-0.108251	-0.988178	
0.201400	1.000000	0.058635	-0.027711	0.079775	0.077674	0.069075	0.003030	0.111150	0.042000	-0.104553	-0.032101	0.044719	0.067192	0.120080	-0.058055	0.181458	0.000523	-0.088450	-0.911194	-0.230200	
0.158743	0.058635	1.000000	-0.255405	-0.172422	-0.230222	-0.117546	0.035697	0.242110	0.377054	-0.106264	0.008987	0.145874	0.114749	-0.192334	-0.136346	0.079872	0.150569	-0.756275	-0.073554	-0.184024	
-0.261515	-0.027711	-0.255405	1.000000	0.154968	0.300047	0.054278	0.187093	-0.175511	-0.215172	-0.126847	-0.320097	-0.080833	-0.261737	0.121203	-0.308875	0.098743	-0.770462	0.030810	-0.046308	0.239373	
-0.089320	0.079775	-0.172422	0.154968	1.000000	0.163951	-0.194101	0.166095	-0.264217	-0.013923	0.068431	-0.176411	0.320478	-0.237911	-0.191768	-0.200219	0.069689	-0.078621	0.177211	-0.076927	0.100037	
-0.167093	0.077674	-0.230222	0.300047	0.163951	1.000000	-0.244237	0.094449	-0.140544	-0.014003	-0.066947	-0.097429	-0.014441	-0.180976	0.102714	-0.166870	0.053895	-0.216780	0.124492	-0.059531	0.149729	
-0.021078	0.069075	-0.117546	0.054278	-0.194101	-0.244237	1.000000	0.012674	0.217554	-0.206635	-0.100564	0.035696	-0.079775	0.250818	0.073759	0.303220	-0.011901	-0.065824	0.072460	-0.065103	0.029578	
0.065299	0.003030	0.035697	0.187093	0.166095	0.094449	0.012674	1.000000	-0.245054	0.004101	0.043296	-0.338545	-0.037140	-0.024705	-0.073443	-0.226211	0.052069	-0.173314	-0.074168	-0.053365	-0.068406	
0.199207	0.111150	0.242110	-0.175511	-0.264217	-0.140544	0.217554	-0.245054	1.000000	-0.147898	0.056036	-0.075155	0.057761	0.056058	-0.047058	0.127483	0.035283	0.088131	-0.180473	-0.071233	-0.204851	
0.114402	0.042000	0.377054	-0.215172	-0.013923	-0.014003	-0.206635	0.004101	-0.147898	1.000000	-0.058594	0.267817	0.142236	0.022421	-0.191865	0.014078	-0.007015	0.105131	-0.350568	-0.065485	-0.134422	
0.052068	-0.104553	-0.106264	-0.126847	0.068431	-0.066947	-0.100564	0.043296	0.056036	-0.058594	1.000000	-0.107006	0.137142	0.247851	-0.004376	0.230518	0.077728	0.140051	0.172918	0.140230	-0.009775	
-0.167075	-0.032101	0.008987	-0.320097	-0.176411	-0.097429	0.035696	-0.338545	-0.075155	0.267817	-0.107006	1.000000	0.069969	0.046426	-0.106613	0.285627	-0.029865	0.215561	0.047950	0.053751	0.171857	
-0.127863	0.044719	0.145874	-0.080833	0.320478	-0.014441	-0.079775	-0.037140	0.057761	0.142236	0.137142	0.069969	1.000000	0.080886	-0.085228	0.080128	0.049211	0.116310	-0.042390	-0.014809	0.137460	
0.080425	0.067192	0.114749	-0.261737	-0.237911	-0.180976	0.250818	-0.024705	0.056058	0.022421	0.247851	0.046426	0.080886	1.000000	0.206343	0.503713	0.021221	0.200215	-0.061385	-0.022127	-0.062512	
-0.048051	0.120080	-0.192334	0.121203	-0.191768	0.102714	0.073759	-0.073443	-0.047058	-0.191865	-0.004376	-0.106613	-0.085228	0.206343	1.000000	0.043132	-0.036263	-0.081022	0.104493	-0.096555	0.045223	
-0.016061	-0.058055	-0.136346	-0.308875	-0.200219	-0.166870	0.303220	-0.226211	0.127483	0.014078	0.230518	0.285627	0.080128	0.503713	0.043132	1.000000	0.087681	0.264935	0.191015	0.109728	0.053134	
0.252339	0.181458	0.079872	0.098743	0.069689	0.053895	-0.011901	0.052069	0.035283	-0.007015	0.077728	-0.029865	0.049211	0.021221	-0.036263	0.087681	1.000000	0.036886	0.090029	-0.102613	-0.253696	
0.231171	0.000523	0.150569	-0.770462	-0.078621	-0.216780	-0.065824	-0.173314	0.088131	0.105131	0.140051	0.215561	0.116310	0.200215	-0.081022	0.264935	0.036886	1.000000	0.146626	0.131494	-0.192413	
-0.054915	-0.088450	-0.756275	0.030810	0.177211	0.124492	0.072460	-0.074168	-0.180473	-0.350568	0.172918	0.047950	-0.042390	-0.061385	0.104493	0.191015	0.090029	0.146626	1.000000	0.220102	0.112807	
-0.108251	-0.911194	-0.073554	-0.046308	-0.076927	-0.059531	-0.065103	-0.053365	-0.071233	-0.065485	0.140230	0.053751	-0.014809	-0.022127	-0.096555	0.109728	-0.102613	0.131494	0.220102	1.000000	0.150680	
-0.988178	-0.230200	-0.184024	0.239373	0.100037	0.149729	0.029578	-0.068406	-0.204851	-0.134422	-0.009775	0.171857	0.137460	-0.062512	0.045223	0.053134	-0.253696	-0.192413	0.112807	0.150680	1.000000	
