1.000000	0.264816	0.076410	-0.023918	-0.004481	-0.047914	0.174684	0.065083	0.040852	-0.194275	0.113496	0.040869	-0.014261	-0.083584	0.154562	0.159347	0.155523	0.083601	0.018820	-0.154342	-0.929819	
0.264816	1.000000	0.052926	0.010242	-0.092320	0.013264	0.097582	0.124271	-0.022655	-0.150896	-0.063839	0.013203	-0.072820	-0.141571	0.067656	0.115167	0.170361	0.051408	0.025256	-0.840433	-0.274383	
0.076410	0.052926	1.000000	0.119348	-0.119170	-0.159450	0.094279	0.005946	0.021913	-0.120037	-0.056348	-0.056456	0.098537	-0.007862	0.043519	0.196226	0.162897	-0.021944	-0.737685	-0.091003	-0.096197	
-0.023918	0.010242	0.119348	1.000000	-0.076584	-0.100060	-0.002094	0.197385	0.240959	-0.051281	-0.043994	0.055939	-0.034556	-0.092746	0.071956	0.001479	0.348052	-0.614298	-0.115026	-0.037076	0.017035	
-0.004481	-0.092320	-0.119170	-0.076584	1.000000	0.049516	-0.059335	0.011290	-0.036917	0.106947	-0.019478	0.115422	-0.102179	0.068659	-0.246021	-0.098129	-0.009624	0.059160	0.091910	0.099818	0.011493	
-0.047914	0.013264	-0.159450	-0.100060	0.049516	1.000000	-0.025286	0.000409	-0.178784	0.115524	-0.010667	0.038657	-0.244210	-0.155316	-0.142212	-0.022255	-0.067909	0.106589	0.147851	0.006670	0.053551	
0.174684	0.097582	0.094279	-0.002094	-0.059335	-0.025286	1.000000	0.131795	0.160505	-0.296395	0.146374	-0.081196	0.025221	-0.075692	0.184120	0.195811	0.000080	-0.020062	-0.074537	-0.075322	-0.169917	
0.065083	0.124271	0.005946	0.197385	0.011290	0.000409	0.131795	1.000000	0.020092	-0.031932	-0.145655	0.325866	-0.094847	-0.096450	0.027244	-0.023918	0.047433	-0.144143	-0.017296	-0.117006	-0.069147	
0.040852	-0.022655	0.021913	0.240959	-0.036917	-0.178784	0.160505	0.020092	1.000000	-0.046351	0.167366	0.012220	0.195056	-0.063360	0.217361	-0.034854	0.075852	-0.181875	-0.038440	0.025925	-0.037811	
-0.194275	-0.150896	-0.120037	-0.051281	0.106947	0.115524	-0.296395	-0.031932	-0.046351	1.000000	-0.129219	0.046405	0.035087	0.055550	-0.219738	-0.052085	0.048887	0.071009	0.085544	0.136305	0.197393	
0.113496	-0.063839	-0.056348	-0.043994	-0.019478	-0.010667	0.146374	-0.145655	0.167366	-0.129219	1.000000	-0.105097	0.072007	0.079540	0.256383	-0.119564	0.057513	0.032530	0.066504	0.076854	-0.100611	
0.040869	0.013203	-0.056456	0.055939	0.115422	0.038657	-0.081196	0.325866	0.012220	0.046405	-0.105097	1.000000	-0.002568	0.014654	-0.052815	-0.111075	-0.000014	-0.025992	0.046187	0.006598	-0.035284	
-0.014261	-0.072820	0.098537	-0.034556	-0.102179	-0.244210	0.025221	-0.094847	0.195056	0.035087	0.072007	-0.002568	1.000000	-0.026549	0.090284	0.123058	0.033242	0.002429	-0.096080	0.043363	0.006104	
-0.083584	-0.141571	-0.007862	-0.092746	0.068659	-0.155316	-0.075692	-0.096450	-0.063360	0.055550	0.079540	0.014654	-0.026549	1.000000	-0.100159	-0.118373	-0.011692	0.066928	0.039531	0.112893	0.094338	
0.154562	0.067656	0.043519	0.071956	-0.246021	-0.142212	0.184120	0.027244	0.217361	-0.219738	0.256383	-0.052815	0.090284	-0.100159	1.000000	-0.053402	0.042061	-0.052751	-0.028307	-0.057138	-0.150654	
0.159347	0.115167	0.196226	0.001479	-0.098129	-0.022255	0.195811	-0.023918	-0.034854	-0.052085	-0.119564	-0.111075	0.123058	-0.118373	-0.053402	1.000000	0.008463	-0.042598	-0.192699	-0.120050	-0.169150	
0.155523	0.170361	0.162897	0.348052	-0.009624	-0.067909	0.000080	0.047433	0.075852	0.048887	0.057513	-0.000014	0.033242	-0.011692	0.042061	0.008463	1.000000	-0.063076	-0.016674	-0.094637	-0.151534	
0.083601	0.051408	-0.021944	-0.614298	0.059160	0.106589	-0.020062	-0.144143	-0.181875	0.071009	0.032530	-0.025992	0.002429	0.066928	-0.052751	-0.042598	-0.063076	1.000000	0.196430	0.044562	-0.062167	
0.018820	0.025256	-0.737685	-0.115026	0.091910	0.147851	-0.074537	-0.017296	-0.038440	0.085544	0.066504	0.046187	-0.096080	0.039531	-0.028307	-0.192699	-0.016674	0.196430	1.000000	0.088248	0.019414	
-0.154342	-0.840433	-0.091003	-0.037076	0.099818	0.006670	-0.075322	-0.117006	0.025925	0.136305	0.076854	0.006598	0.043363	0.112893	-0.057138	-0.120050	-0.094637	0.044562	0.088248	1.000000	0.184325	
-0.929819	-0.274383	-0.096197	0.017035	0.011493	0.053551	-0.169917	-0.069147	-0.037811	0.197393	-0.100611	-0.035284	0.006104	0.094338	-0.150654	-0.169150	-0.151534	-0.062167	0.019414	0.184325	1.000000	
